series_code,year,event,circuit_name,session,session_id,car,class,driver_name,driver_id,lap,stint_number,stint_lap,lap_time,lap_time_s1,lap_time_s2,lap_time_s3,pit_time,flags,est_tire_age,air_temp_f,track_temp_f,humidity_percent,raining,race_duration_minutes
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,1,1.0,0,244.707,60.945,83.809,99.953,,GF,0,,,,,1440
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,2,1.0,1,242.981,63.702,82.123,97.156,,GF,0,,,,,1440
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,3,1.0,2,210.89,33.477,81.456,95.957,,GF,1,,,,,1440
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,4,1.0,3,210.739,33.25,81.312,96.177,,GF,2,,,,,1440
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,5,1.0,4,211.445,33.763,81.521,96.161,,GF,3,,,,,1440
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,6,1.0,5,210.198,33.233,81.072,95.893,,GF,4,,,,,1440
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,7,1.0,6,211.599,33.153,81.312,97.134,,GF,5,,,,,1440
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,8,1.0,7,210.044,33.135,81.196,95.713,,GF,6,,,,,1440
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,9,1.0,8,213.17,33.216,81.1,98.854,,GF,7,,,,,1440
wec,2022,Le Mans,Circuit de la Sarthe,race,766,36,HYPERCAR,Nicolas Lapierre,nicolas lapierre,10,1.0,9,215.723,34.168,82.062,99.493,,GF,8,,,,,1440
