car,class,lap,lap_time,flags,pit_time
01,GTP,1,74.788,GF,
01,GTP,2,80.818,FCY,
01,GTP,3,174.652,FCY,
01,GTP,4,167.265,FCY,
01,GTP,5,156.528,FCY,
01,GTP,6,147.677,GF,
01,GTP,7,73.171,GF,
01,GTP,8,71.886,GF,
01,GTP,9,71.317,GF,
01,GTP,10,71.887,GF,
01,GTP,11,71.762,GF,
01,GTP,12,78.246,FCY,
01,GTP,13,172.761,FCY,
01,GTP,14,167.311,FCY,
01,GTP,15,141.016,FCY,
01,GTP,16,140.372,FCY,
01,GTP,17,141.468,GF,
01,GTP,18,73.966,GF,
01,GTP,19,72.242,GF,
01,GTP,20,72.142,GF,
01,GTP,21,72.499,GF,
01,GTP,22,72.676,GF,
01,GTP,23,74.174,GF,
01,GTP,24,72.816,GF,
01,GTP,25,73.016,GF,
01,GTP,26,75.663,GF,
01,GTP,27,72.657,GF,
01,GTP,28,73.064,GF,
01,GTP,29,73.588,GF,
01,GTP,30,73.106,GF,
01,GTP,31,75.397,GF,
01,GTP,32,75.018,GF,
01,GTP,33,73.313,GF,
01,GTP,34,73.106,GF,
01,GTP,35,73.52,GF,
01,GTP,36,75.347,GF,
01,GTP,37,73.593,GF,
01,GTP,38,73.272,GF,
01,GTP,39,75.698,GF,
01,GTP,40,72.961,GF,
01,GTP,41,77.237,GF,
01,GTP,42,74.739,GF,
01,GTP,43,75.666,GF,
01,GTP,44,72.51,GF,
01,GTP,45,72.216,GF,
01,GTP,46,76.25,GF,
01,GTP,47,75.047,GF,
01,GTP,48,77.712,GF,
01,GTP,49,72.448,GF,
01,GTP,50,135.945,FCY,
01,GTP,51,169.422,FCY,
01,GTP,52,165.991,FCY,
01,GTP,53,169.121,FCY,75.024
01,GTP,54,124.678,FCY,
01,GTP,55,137.549,FCY,
01,GTP,56,152.552,FCY,
01,GTP,57,139.682,GF,
01,GTP,58,74.419,GF,
01,GTP,59,72.934,GF,
01,GTP,60,72.62,GF,
01,GTP,61,73.811,GF,
01,GTP,62,73.81,GF,
01,GTP,63,74.429,GF,
01,GTP,64,76.609,GF,
01,GTP,65,75.066,GF,
01,GTP,66,73.66,GF,
01,GTP,67,72.929,GF,
01,GTP,68,74.381,GF,
01,GTP,69,73.222,GF,
01,GTP,70,75.232,GF,
01,GTP,71,75.034,GF,
01,GTP,72,75.5,GF,
01,GTP,73,84.141,FCY,
01,GTP,74,157.702,FCY,
01,GTP,75,153.851,FCY,
01,GTP,76,173.473,FCY,65.091
01,GTP,77,127.85,FCY,
01,GTP,78,141.017,FCY,
01,GTP,79,145.192,FCY,
01,GTP,80,154.703,FCY,
01,GTP,81,145.15,GF,
01,GTP,82,73.386,GF,
01,GTP,83,72.483,GF,
01,GTP,84,72.272,GF,
01,GTP,85,72.2,GF,
01,GTP,86,73.061,GF,
01,GTP,87,75.835,GF,
01,GTP,88,76.854,GF,
01,GTP,89,76.058,GF,
01,GTP,90,73.866,GF,
01,GTP,91,74.727,GF,
01,GTP,92,72.775,GF,
01,GTP,93,73.033,GF,
01,GTP,94,73.008,GF,
01,GTP,95,73.653,GF,
01,GTP,96,75.269,GF,
01,GTP,97,75.213,GF,
01,GTP,98,75.143,GF,
01,GTP,99,73.826,GF,
01,GTP,100,75.459,GF,
01,GTP,101,73.378,GF,
01,GTP,102,74.49,GF,
01,GTP,103,74.631,GF,
01,GTP,104,72.907,GF,
01,GTP,105,74.497,GF,
01,GTP,106,74.2,GF,
01,GTP,107,76.451,GF,
01,GTP,108,73.518,GF,
01,GTP,109,73.251,GF,
01,GTP,110,74.477,GF,
01,GTP,111,75.132,GF,
01,GTP,112,74.284,GF,
01,GTP,113,83.442,FCY,
01,GTP,114,154.39,FCY,
01,GTP,115,166.165,FCY,
01,GTP,116,167.415,FCY,69.256
01,GTP,117,123.783,FCY,
01,GTP,118,136.558,FCY,44.282
01,GTP,119,139.001,FCY,
01,GTP,120,144.719,FCY,
01,GTP,121,147.187,FCY,
01,GTP,122,145.113,GF,
01,GTP,123,74.917,GF,
01,GTP,124,72.996,GF,
01,GTP,125,72.933,GF,
01,GTP,126,72.516,GF,
01,GTP,127,72.161,GF,
01,GTP,128,73.36,GF,
01,GTP,129,73.555,GF,
01,GTP,130,76.085,GF,
01,GTP,131,75.676,GF,
01,GTP,132,73.841,GF,
01,GTP,133,72.431,GF,
01,GTP,134,73.425,GF,
01,GTP,135,72.934,GF,
01,GTP,136,73.065,GF,
01,GTP,137,71.529,GF,
01,GTP,138,76.319,GF,
01,GTP,139,76.344,GF,
01,GTP,140,74.061,GF,
01,GTP,141,75.201,GF,
01,GTP,142,74.011,GF,
01,GTP,143,73.114,GF,
01,GTP,144,72.044,GF,
01,GTP,145,72.035,GF,
01,GTP,146,72.705,GF,
01,GTP,147,74.154,GF,
01,GTP,148,73.647,GF,
01,GTP,149,73.662,GF,
01,GTP,150,74.029,GF,
01,GTP,151,74.889,GF,
01,GTP,152,72.612,GF,
01,GTP,153,72.067,GF,
01,GTP,154,72.076,GF,
01,GTP,155,73.266,GF,
01,GTP,156,73.15,GF,
01,GTP,157,74.976,GF,
01,GTP,158,75.561,GF,
01,GTP,159,75.985,GF,
01,GTP,160,75.877,GF,
01,GTP,161,73.969,GF,
01,GTP,162,72.407,GF,
01,GTP,163,72.23,GF,
01,GTP,164,81.097,GF,
01,GTP,165,141.019,GF,75.636
01,GTP,166,78.646,GF,
01,GTP,167,73.644,GF,
01,GTP,168,105.002,FCY,
01,GTP,169,158.409,FCY,
01,GTP,170,148.954,FCY,
01,GTP,171,140.733,FCY,
01,GTP,172,137.422,FCY,
01,GTP,173,144.137,FCY,
01,GTP,174,150.282,FCY,
01,GTP,175,151.521,FCY,
01,GTP,176,150.99,GF,
01,GTP,177,75.827,GF,
01,GTP,178,73.886,GF,
01,GTP,179,71.911,GF,
01,GTP,180,71.748,GF,
01,GTP,181,73.039,GF,
01,GTP,182,73.35,GF,
01,GTP,183,75.246,GF,
01,GTP,184,75.454,GF,
01,GTP,185,74.941,GF,
01,GTP,186,73.758,GF,
01,GTP,187,72.748,GF,
01,GTP,188,73.365,GF,
01,GTP,189,72.706,GF,
01,GTP,190,72.816,GF,
01,GTP,191,73.168,GF,
01,GTP,192,75.09,GF,
01,GTP,193,74.818,GF,
01,GTP,194,74.833,GF,
01,GTP,195,74.968,GF,
01,GTP,196,73.444,GF,
01,GTP,197,73.353,GF,
01,GTP,198,72.747,GF,
01,GTP,199,74.388,GF,
01,GTP,200,73.562,GF,
01,GTP,201,74.123,GF,
01,GTP,202,76.114,GF,
01,GTP,203,74.076,GF,
01,GTP,204,100.237,FCY,
01,GTP,205,159.342,FCY,
01,GTP,206,166.747,FCY,
01,GTP,207,159.638,FCY,
01,GTP,208,154.117,FCY,66.004
01,GTP,209,111.304,FCY,
01,GTP,210,149.905,FCY,
01,GTP,211,135.37,GF,
01,GTP,212,72.832,GF,
01,GTP,213,72.422,GF,
01,GTP,214,71.976,GF,
01,GTP,215,71.619,GF,
01,GTP,216,71.388,GF,
01,GTP,217,73.578,GF,
01,GTP,218,73.724,GF,
01,GTP,219,73.732,GF,
01,GTP,220,72.468,GF,
01,GTP,221,72.803,GF,
01,GTP,222,72.318,GF,
01,GTP,223,72.6,GF,
01,GTP,224,72.741,GF,
01,GTP,225,72.431,GF,
01,GTP,226,73.405,GF,
01,GTP,227,75.148,GF,
01,GTP,228,76.782,GF,
01,GTP,229,74.849,GF,
01,GTP,230,72.139,GF,
01,GTP,231,71.73,GF,
01,GTP,232,74.207,GF,
01,GTP,233,72.165,GF,
01,GTP,234,73.861,GF,
01,GTP,235,73.181,GF,
01,GTP,236,74.077,GF,
01,GTP,237,74.516,GF,
01,GTP,238,76.305,GF,
01,GTP,239,72.989,GF,
01,GTP,240,149.124,FCY,
01,GTP,241,154.287,FCY,
01,GTP,242,151.684,FCY,65.954
01,GTP,243,115.326,FCY,
01,GTP,244,133.463,FCY,
01,GTP,245,128.572,GF,
01,GTP,246,73.502,GF,
01,GTP,247,71.858,GF,
01,GTP,248,71.674,GF,
01,GTP,249,71.351,GF,
01,GTP,250,71.869,GF,
01,GTP,251,73.247,GF,
01,GTP,252,75.762,GF,
01,GTP,253,73.473,GF,
01,GTP,254,73.771,GF,
01,GTP,255,71.861,GF,
01,GTP,256,71.882,GF,
01,GTP,257,72.204,GF,
01,GTP,258,73.629,GF,
01,GTP,259,72.254,GF,
01,GTP,260,74.237,GF,
01,GTP,261,76.436,GF,
01,GTP,262,75.683,GF,
01,GTP,263,73.733,GF,
01,GTP,264,72.952,GF,
01,GTP,265,72.955,GF,
01,GTP,266,71.848,GF,
01,GTP,267,73.294,GF,
01,GTP,268,72.67,GF,
01,GTP,269,73.932,GF,
01,GTP,270,75.719,GF,
01,GTP,271,72.937,GF,
01,GTP,272,73.98,GF,
01,GTP,273,73.681,GF,
01,GTP,274,72.386,GF,
01,GTP,275,72.898,GF,
01,GTP,276,73.14,GF,
01,GTP,277,73.758,GF,
01,GTP,278,74.951,GF,
01,GTP,279,75.392,GF,
01,GTP,280,72.656,GF,
01,GTP,281,73.242,GF,
01,GTP,282,72.508,GF,
01,GTP,283,72.273,GF,
01,GTP,284,72.455,GF,
01,GTP,285,84.345,GF,
01,GTP,286,147.043,GF,76.007
01,GTP,287,73.818,GF,
01,GTP,288,73.715,GF,
01,GTP,289,73.24,GF,
01,GTP,290,72.706,GF,
01,GTP,291,72.983,GF,
01,GTP,292,72.179,GF,
01,GTP,293,71.492,GF,
01,GTP,294,72.612,GF,
01,GTP,295,72.544,GF,
01,GTP,296,73.215,GF,
01,GTP,297,74.561,GF,
01,GTP,298,72.101,GF,
01,GTP,299,72.791,GF,
01,GTP,300,73.335,GF,
01,GTP,301,72.954,GF,
01,GTP,302,81.414,GF,
01,GTP,303,133.745,FCY,58.719
01,GTP,304,122.418,FCY,
01,GTP,305,144.569,FCY,
01,GTP,306,137.223,FCY,
01,GTP,307,138.544,FCY,
01,GTP,308,138.627,FCY,
01,GTP,309,146.984,GF,
01,GTP,310,73.475,GF,
01,GTP,311,71.48,GF,
01,GTP,312,70.917,GF,
01,GTP,313,71.689,GF,
01,GTP,314,71.525,GF,
01,GTP,315,72.121,GF,
01,GTP,316,75.423,GF,
01,GTP,317,75.875,GF,
01,GTP,318,74.447,GF,
01,GTP,319,71.468,GF,
01,GTP,320,71.501,GF,
01,GTP,321,72.229,GF,
01,GTP,322,71.936,GF,
01,GTP,323,72.359,GF,
01,GTP,324,72.243,GF,
01,GTP,325,75.524,GF,
01,GTP,326,75.443,GF,
01,GTP,327,72.708,GF,
01,GTP,328,71.982,GF,
01,GTP,329,72.066,GF,
01,GTP,330,72.82,GF,
01,GTP,331,71.859,GF,
01,GTP,332,72.095,GF,
01,GTP,333,72.736,GF,
01,GTP,334,73.317,GF,
01,GTP,335,74.266,GF,
01,GTP,336,74.001,GF,
01,GTP,337,77.414,GF,
01,GTP,338,74.047,GF,
01,GTP,339,71.619,GF,
01,GTP,340,71.717,GF,
01,GTP,341,70.956,GF,
01,GTP,342,71.124,GF,
01,GTP,343,74.435,GF,
01,GTP,344,74.707,GF,
01,GTP,345,72.65,GF,
01,GTP,346,74.264,GF,
01,GTP,347,83.218,GF,
01,GTP,348,145.294,GF,75.743
01,GTP,349,76.454,GF,
01,GTP,350,72.955,GF,
01,GTP,351,72.709,GF,
01,GTP,352,79.72,FCY,
01,GTP,353,175.157,FCY,
01,GTP,354,159.216,FCY,
01,GTP,355,137.422,FCY,
01,GTP,356,134.273,FCY,
01,GTP,357,146.455,FCY,
01,GTP,358,152.706,GF,
01,GTP,359,73.456,GF,
01,GTP,360,72.352,GF,
01,GTP,361,71.996,GF,
01,GTP,362,72.262,GF,
01,GTP,363,72.531,GF,
01,GTP,364,73.964,GF,
01,GTP,365,73.712,GF,
01,GTP,366,99.87,FCY,
01,GTP,367,180.551,FCY,
01,GTP,368,178.079,FCY,
01,GTP,369,178.816,FCY,
01,GTP,370,176.838,FCY,
01,GTP,371,174.706,FCY,
01,GTP,372,178.855,FCY,
01,GTP,373,164.309,FCY,
01,GTP,374,136.887,FCY,
01,GTP,375,138.407,FCY,
01,GTP,376,154.461,FCY,
01,GTP,377,168.073,GF,
01,GTP,378,75.029,GF,
01,GTP,379,72.616,GF,
01,GTP,380,71.987,GF,
01,GTP,381,71.494,GF,
01,GTP,382,71.173,GF,
01,GTP,383,71.389,GF,
01,GTP,384,72.374,GF,
01,GTP,385,75.894,GF,
01,GTP,386,73.879,GF,
01,GTP,387,72.026,GF,
01,GTP,388,71.394,GF,
01,GTP,389,71.302,GF,
01,GTP,390,71.555,GF,
01,GTP,391,82.114,FCY,
01,GTP,392,162.338,FCY,
01,GTP,393,158.759,FCY,
