car,class,lap,lap_time,flags,pit_time
007,HYPERCAR,1,234.555,GF,
007,HYPERCAR,2,212.191,GF,
007,HYPERCAR,3,212.782,GF,
007,HYPERCAR,4,211.207,GF,
007,HYPERCAR,5,217.793,GF,
007,HYPERCAR,6,288.804,GF,69.953
007,HYPERCAR,7,211.684,GF,
007,HYPERCAR,8,210.575,GF,
007,HYPERCAR,9,212.769,GF,
007,HYPERCAR,10,212.328,GF,
007,HYPERCAR,11,214.568,GF,
007,HYPERCAR,12,211.258,GF,
007,HYPERCAR,13,210.682,GF,
007,HYPERCAR,14,210.331,GF,
007,HYPERCAR,15,210.114,GF,
007,HYPERCAR,16,213.264,GF,
007,HYPERCAR,17,220.809,GF,
007,HYPERCAR,18,279.776,GF,76.544
007,HYPERCAR,19,215.383,GF,
007,HYPERCAR,20,213.407,GF,
007,HYPERCAR,21,212.802,GF,
007,HYPERCAR,22,212.045,GF,
007,HYPERCAR,23,211.888,GF,
007,HYPERCAR,24,211.673,GF,
007,HYPERCAR,25,213.076,GF,
007,HYPERCAR,26,213.742,GF,
007,HYPERCAR,27,212.693,GF,
007,HYPERCAR,28,210.412,GF,
007,HYPERCAR,29,216.618,GF,
007,HYPERCAR,30,280.35,GF,76.932
007,HYPERCAR,31,213.262,GF,
007,HYPERCAR,32,213.263,GF,
007,HYPERCAR,33,212.334,GF,
007,HYPERCAR,34,212.415,GF,
007,HYPERCAR,35,213.702,GF,
007,HYPERCAR,36,211.301,GF,
007,HYPERCAR,37,212.287,GF,
007,HYPERCAR,38,213.421,GF,
007,HYPERCAR,39,211.742,GF,
007,HYPERCAR,40,215.115,GF,
007,HYPERCAR,41,219.567,GF,
007,HYPERCAR,42,311.506,GF,91.857
007,HYPERCAR,43,212.2,GF,
007,HYPERCAR,44,212.391,GF,
007,HYPERCAR,45,210.996,GF,
007,HYPERCAR,46,212.863,GF,
007,HYPERCAR,47,210.458,GF,
007,HYPERCAR,48,211.513,GF,
007,HYPERCAR,49,211.145,GF,
007,HYPERCAR,50,212.747,GF,
007,HYPERCAR,51,211.736,GF,
007,HYPERCAR,52,210.676,GF,
007,HYPERCAR,53,218.234,GF,
007,HYPERCAR,54,326.534,GF,76.839
007,HYPERCAR,55,291.256,GF,
007,HYPERCAR,56,273.645,FCY,
007,HYPERCAR,57,321.097,GF,
007,HYPERCAR,58,211.305,GF,
007,HYPERCAR,59,211.439,GF,
007,HYPERCAR,60,211.68,GF,
007,HYPERCAR,61,212.0,GF,
007,HYPERCAR,62,211.565,GF,
007,HYPERCAR,63,210.411,GF,
007,HYPERCAR,64,210.294,GF,
007,HYPERCAR,65,217.245,GF,
007,HYPERCAR,66,285.185,GF,81.062
007,HYPERCAR,67,215.948,GF,
007,HYPERCAR,68,212.219,GF,
007,HYPERCAR,69,215.605,GF,
007,HYPERCAR,70,213.902,GF,
007,HYPERCAR,71,213.441,GF,
007,HYPERCAR,72,211.885,GF,
007,HYPERCAR,73,212.989,GF,
007,HYPERCAR,74,212.194,GF,
007,HYPERCAR,75,211.89,GF,
007,HYPERCAR,76,213.731,GF,
007,HYPERCAR,77,220.764,GF,
007,HYPERCAR,78,310.608,GF,91.804
007,HYPERCAR,79,211.361,GF,
007,HYPERCAR,80,214.136,GF,
007,HYPERCAR,81,215.861,GF,
007,HYPERCAR,82,211.816,GF,
007,HYPERCAR,83,212.828,GF,
007,HYPERCAR,84,212.885,GF,
007,HYPERCAR,85,214.017,GF,
007,HYPERCAR,86,214.48,GF,
007,HYPERCAR,87,210.784,GF,
007,HYPERCAR,88,209.237,GF,
007,HYPERCAR,89,216.891,GF,
007,HYPERCAR,90,278.859,GF,76.658
007,HYPERCAR,91,211.755,GF,
007,HYPERCAR,92,279.39,GF,
007,HYPERCAR,93,212.711,GF,
007,HYPERCAR,94,215.693,GF,
007,HYPERCAR,95,213.086,GF,
007,HYPERCAR,96,211.241,GF,
007,HYPERCAR,97,212.794,GF,
007,HYPERCAR,98,210.826,GF,
007,HYPERCAR,99,211.785,GF,
007,HYPERCAR,100,210.975,GF,
007,HYPERCAR,101,217.214,GF,
007,HYPERCAR,102,287.403,GF,84.124
007,HYPERCAR,103,213.228,GF,
007,HYPERCAR,104,217.655,GF,
007,HYPERCAR,105,213.809,GF,
007,HYPERCAR,106,212.261,GF,
007,HYPERCAR,107,211.307,GF,
007,HYPERCAR,108,212.981,GF,
007,HYPERCAR,109,211.926,GF,
007,HYPERCAR,110,211.92,GF,
007,HYPERCAR,111,211.391,GF,
007,HYPERCAR,112,210.828,GF,
007,HYPERCAR,113,218.684,GF,
007,HYPERCAR,114,320.745,GF,91.237
007,HYPERCAR,115,214.567,GF,
007,HYPERCAR,116,210.757,GF,
007,HYPERCAR,117,221.873,GF,
007,HYPERCAR,118,276.234,GF,56.563
007,HYPERCAR,119,215.496,GF,
007,HYPERCAR,120,213.234,GF,
