series_code,year,event,circuit_name,session,session_id,car,class,driver_name,driver_id,lap,stint_number,stint_lap,lap_time,lap_time_s1,lap_time_s2,lap_time_s3,pit_time,flags,est_tire_age,air_temp_f,track_temp_f,humidity_percent,raining,race_duration_minutes
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,1,1.0,0,149.161,35.679,78.516,34.966,,GF,0,67.8,82.04,71.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,2,1.0,1,123.262,11.725,77.139,34.398,,GF,0,68.1,82.58,71.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,3,1.0,2,122.954,11.601,76.963,34.39,,GF,1,68.3,82.94,70.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,4,1.0,3,122.527,11.848,76.285,34.394,,GF,2,68.5,83.3,69.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,5,1.0,4,122.289,11.54,76.386,34.363,,GF,3,68.7,83.48,70.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,6,1.0,5,121.725,11.349,76.163,34.213,,GF,4,69.1,84.02,68.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,7,1.0,6,121.974,11.473,76.161,34.34,,GF,5,69.3,84.2,63.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,8,1.0,7,122.085,11.339,76.211,34.535,,GF,6,69.5,84.56,63.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,9,1.0,8,123.607,11.384,77.224,34.999,,GF,7,69.8,85.1,61.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,10,1.0,9,123.162,11.408,77.15,34.604,,GF,8,70.0,85.64,61.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,11,1.0,10,122.213,11.333,76.48,34.4,,GF,9,70.2,86.0,62.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,12,1.0,11,121.933,11.359,76.148,34.426,,GF,10,70.4,86.72,58.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,13,1.0,12,121.646,11.382,76.012,34.252,,GF,11,70.6,86.72,59.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,14,1.0,13,121.572,11.353,75.929,34.29,,GF,12,70.9,87.44,57.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,15,1.0,14,122.519,11.386,76.647,34.486,,GF,13,71.2,87.8,56.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,16,1.0,15,122.072,11.706,76.136,34.23,,GF,14,71.4,88.34,52.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,17,1.0,16,123.542,11.711,77.159,34.672,,GF,15,71.5,88.34,52.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,033,GTDPRO,Miguel Molina,miguel molina,18,1.0,17,122.766,11.607,76.716,34.443,,GF,16,71.8,88.7,51.0,False,723
