series_code,year,event,circuit_name,session,session_id,car,class,driver_name,driver_id,lap,stint_number,stint_lap,lap_time,lap_time_s1,lap_time_s2,lap_time_s3,pit_time,flags,est_tire_age,air_temp_f,track_temp_f,humidity_percent,raining,race_duration_minutes
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,1,1.0,0,152.678,37.768,79.938,34.972,,GF,0,67.9,82.22,70.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,2,1.0,1,123.743,11.604,77.408,34.731,,GF,0,68.1,82.58,71.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,3,1.0,2,123.834,11.874,77.587,34.373,,GF,1,68.3,82.94,70.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,4,1.0,3,122.906,11.588,76.938,34.38,,GF,2,68.5,83.3,69.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,5,1.0,4,122.892,11.624,76.738,34.53,,GF,3,68.9,83.84,69.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,6,1.0,5,122.735,11.626,76.663,34.446,,GF,4,69.1,84.02,68.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,7,1.0,6,123.46,11.888,77.12,34.452,,GF,5,69.3,84.2,63.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,8,1.0,7,123.565,11.54,77.471,34.554,,GF,6,69.5,84.56,63.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,9,1.0,8,123.377,11.701,77.133,34.543,,GF,7,69.8,85.1,61.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,10,1.0,9,122.799,11.645,76.623,34.531,,GF,8,70.0,85.64,61.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,11,1.0,10,122.27,11.547,76.34,34.383,,GF,9,70.2,86.0,62.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,12,1.0,11,123.68,11.62,76.7,35.36,,GF,10,70.4,86.72,58.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,13,1.0,12,122.563,11.621,76.543,34.399,,GF,11,70.7,87.08,58.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,14,1.0,13,122.559,11.539,76.775,34.245,,GF,12,70.9,87.44,57.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,15,1.0,14,122.86,11.681,76.684,34.495,,GF,13,71.2,87.8,56.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,16,1.0,15,123.735,11.509,77.375,34.851,,GF,14,71.4,88.34,52.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,17,1.0,16,122.602,11.594,76.595,34.413,,GF,15,71.5,88.34,52.0,False,723
imsa,2026,Sebring,Sebring International Raceway,race,696,023,GTD,Onofrio Triarsi,onofrio triarsi,18,1.0,17,122.753,11.59,76.366,34.797,,GF,16,71.8,88.7,51.0,False,723
