series_code,year,event,circuit_name,session,session_id,car,class,driver_name,driver_id,lap,stint_number,stint_lap,lap_time,lap_time_s1,lap_time_s2,lap_time_s3,pit_time,flags,est_tire_age,air_temp_f,track_temp_f,humidity_percent,raining,race_duration_minutes
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,1,1.0,0,117.622,12.759,73.793,31.07,,GF,0,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,2,1.0,1,112.85,10.707,71.011,31.132,,GF,0,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,3,1.0,2,118.622,10.578,70.553,37.491,,FCY,1,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,4,1.0,3,217.883,19.247,129.372,69.264,,FCY,1,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,5,1.0,4,218.243,24.108,138.058,56.077,,GF,1,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,6,1.0,5,116.357,10.963,73.68,31.714,,GF,2,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,7,1.0,6,114.799,10.75,72.01,32.039,,GF,3,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,8,1.0,7,113.63,10.761,71.528,31.341,,GF,4,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,9,1.0,8,113.124,10.698,71.089,31.337,,GF,5,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,10,1.0,9,112.842,10.533,70.842,31.467,,GF,6,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,11,1.0,10,112.763,10.533,71.156,31.074,,GF,7,,,,,723
imsa,2025,Sebring,Sebring International Raceway,race,661,10,GTP,Ricky Taylor,ricky taylor,12,1.0,11,112.236,10.426,70.78,31.03,,GF,8,,,,,723
